training_steps,loss
0,-0.35944010416666666
15,-0.3365951061248779
30,-0.34806515177090963
45,-0.24040019313494365
60,-0.1722669114669164
75,-0.42782847086588544
90,-0.37872442603111267
105,-0.11536217133204142
120,0.13806797862052916
135,2.850443188349406
150,0.13481354614098867
165,5.419907506306966
180,0.11944193840026855
195,6.1558098793029785
210,2.901622486114502
225,5.071896044413249
240,0.421860937277476
255,2.667767333984375
270,4.965356794993083
285,5.054508717854818
300,19.634534072875976
315,9.897056579589844
330,11.088777860005697
345,7.71866200764974
360,14.41789436340332
375,9.645905685424804
390,11.471317481994628
405,12.18516565958659
420,7.1501493136088055
435,8.22208112080892
450,12.360389010111492
465,10.589753087361654
480,13.042697525024414
495,15.156753730773925
510,15.112880961100261
525,12.02601203918457
540,12.230724906921386
555,9.064137268066407
570,11.929457728068034
585,11.236934407552083
600,9.114436149597168
615,14.130892244974772
630,10.680289713541667
645,13.610563468933105
660,13.099672317504883
675,12.036936187744141
690,15.318304506937663
705,14.114075851440429
720,11.739367802937826
735,8.678007952372234
750,11.830470339457195
765,10.686993980407715
780,9.807302411397298
795,11.282928403218587
810,10.05404707590739
825,12.220006306966146
840,12.55827465057373
855,9.944699478149413
870,10.37517941792806
885,11.700035095214844
900,10.533514976501465
915,9.597660636901855
930,12.955146598815919
945,10.805041567484539
960,12.390335400899252
975,11.047219530741375
990,11.099208895365397
1005,10.31927121480306
1020,11.002346674601236
1035,9.213141059875488
1050,9.618004035949706
1065,10.924718538920084
1080,11.426025517781575
1095,10.145486704508464
1110,9.333773040771485
1125,12.103202565511067
1140,10.252359835306804
1155,9.920651181538899
1170,10.40443483988444
1185,9.85719362894694
1200,9.607093365987142
1215,9.272689247131348
1230,10.238466580708822
1245,11.131553459167481
1260,12.624597295125325
1275,10.417606862386068
1290,9.938587379455566
1305,9.043941879272461
1320,9.954884147644043
1335,10.71386267344157
1350,8.830280113220216
1365,9.722525596618652
1380,11.420709546407064
1395,9.531563758850098
1410,9.77423553466797
1425,8.099022356669108
1440,9.831330871582031
1455,11.154993502298991
1470,10.16488151550293
1485,8.838324165344238
1500,8.713696670532226
1515,10.481338946024577
1530,9.467951647440593
1545,9.63471705118815
1560,9.580987548828125
1575,9.78302427927653
1590,9.88252207438151
1605,9.908538182576498
1620,10.782422574361165
1635,8.855144945780436
1650,9.759190622965495
1665,10.626465797424316
1680,9.137798500061034
1695,7.232173824310303
1710,12.65131664276123
1725,7.67627067565918
1740,9.839208094278971
1755,10.667599360148111
1770,7.716803518931071
1785,10.575818634033203
1800,10.471561622619628
1815,10.389200973510743
1830,8.780277824401855
1845,9.677550570170085
1860,8.305935796101888
1875,8.619158172607422
1890,9.075372886657714
1905,10.389598274230957
1920,9.040884081522623
1935,9.080616188049316
1950,11.296022542317708
1965,9.468907992045084
1980,10.622882016499837
1995,9.571074867248536
2010,7.596155611673991
2025,7.382484499613444
2040,8.75692450205485
2055,9.645977210998534
2070,9.429407183329264
2085,8.620844395955404
2100,8.109204228719076
2115,10.19171142578125
2130,10.301995913187662
2145,8.286754353841145
2160,8.721052360534667
2175,11.56292330423991
2190,9.856912422180176
2205,10.688875325520833
2220,10.681481424967448
2235,9.305572764078777
2250,9.048519134521484
2265,10.803435452779134
2280,8.266598955790203
