training_steps,loss
0,-0.3463639656702677
15,-0.1774062583843867
30,-0.4439845303694407
45,-0.49625059763590496
60,-0.48966957728068033
75,-0.4613235374291738
90,-0.35005345145861305
105,-0.47734032074610394
120,0.3017515023549398
135,3.6252890110015867
150,0.3509398857752482
165,5.398626740773519
180,3.7952255725860597
195,8.82974967956543
210,10.752253087361654
225,8.995216878255208
240,7.276431655883789
255,6.8564968744913735
270,8.28503163655599
285,11.714256795247396
300,13.904315249125164
315,5.959621906280518
330,11.236396853129069
345,13.576893933614095
360,13.78334019978841
375,12.090090370178222
390,12.736269760131837
405,5.479252592722575
420,13.1400421778361
435,15.349139595031739
450,12.278123410542806
465,12.371898651123047
480,11.776172637939453
495,12.00602658589681
510,13.072388394673665
525,9.727963956197103
540,12.25866731007894
555,12.26964937845866
570,14.423903783162435
585,11.737451998392741
600,10.01803798675537
615,11.824122873942057
630,10.539772351582846
645,12.98999506632487
660,13.358656438191732
675,13.169075965881348
690,9.419528071085612
705,13.37865956624349
720,10.224364725748698
735,12.890560976664226
750,11.400593439737955
765,13.481258710225424
780,10.754540252685548
795,11.688017400105794
810,10.658265749613443
825,10.360572878519694
840,11.68805643717448
855,9.973103332519532
870,10.16494051615397
885,10.236324691772461
900,10.030579503377279
915,9.620289929707845
930,11.736281712849935
945,10.138016192118327
960,13.194205856323242
975,11.347673352559408
990,9.983935101826985
1005,10.375332450866699
1020,9.66430009206136
1035,12.773859532674154
1050,10.650847371419271
1065,11.042408816019694
1080,9.452544911702473
1095,10.854083379109701
1110,11.232810084025065
1125,10.458192761739095
1140,9.572363662719727
1155,9.029701487223308
1170,10.954801559448242
1185,11.08193531036377
1200,8.963900502522787
1215,10.473598670959472
1230,11.308267974853516
1245,11.616309801737467
1260,11.08100840250651
1275,8.34416929880778
1290,9.17586415608724
1305,9.258613777160644
1320,10.558813095092773
1335,11.584317779541015
1350,11.098746808369954
1365,11.884713490804037
1380,10.875306002298991
1395,11.732830301920574
1410,11.326856104532878
1425,10.518742497762045
1440,10.663982709248861
1455,9.552544021606446
1470,10.255786832173666
1485,9.493749745686848
1500,9.345717557271321
1515,11.216151555379232
1530,10.519207636515299
1545,9.072467041015624
1560,10.032514890034994
1575,11.181528790791829
1590,9.24051767985026
1605,8.80588607788086
1620,10.500907834370931
1635,10.015865071614583
1650,9.743528048197428
1665,8.504741096496582
1680,11.806018193562826
1695,10.171999295552572
1710,9.411419614156086
1725,11.60355052947998
