training_steps,loss
0,-0.23624760607878367
15,-0.1087340404589971
30,0.014599052319924036
45,-0.31573674976825716
60,-0.16749540815750757
75,-0.2608997697631518
90,-0.10872608944773673
105,-0.1533999611934026
120,-0.14044425388177237
135,0.06981495842337608
150,1.0830522418022155
165,0.24029590686162314
180,0.8256642659505208
195,0.7912655591964721
210,2.058597962061564
225,0.7974778215090433
240,0.22210682034492493
255,1.8715507904688518
270,1.4393927812576295
285,2.3387580076853434
300,3.748551384607951
315,1.9738998889923096
330,2.247042417526245
345,2.0353951851526895
360,1.865682848294576
375,2.1385252157847088
390,2.257101631164551
405,2.757245667775472
420,2.5118990739186606
435,2.943596188227336
450,2.9586129983266196
465,1.7771670738855998
480,3.091442934672038
495,3.079675722122192
510,2.10910480817159
525,2.039576784769694
540,2.8966994444529215
555,2.5340179920196535
570,2.374344301223755
585,2.4562220096588137
600,1396.2254455566406
615,92.18563362757365
630,13.991737349828083
645,4.989604886372884
660,73.1845986366272
675,3.2228670279184977
690,3.159798590342204
705,3.002185328801473
720,3.017336622873942
735,2.636621109644572
750,3.173614994684855
765,3.1482487042744953
780,2.972820774714152
795,2.8758660475413005
810,2.7229211489359537
825,2.4651123523712157
840,2.8835140228271485
855,2.433267625172933
870,3.274314785003662
885,2.811977418263753
900,2.6088038285573325
915,3.1564535458882648
930,3.026729361216227
945,2.7902562777201334
960,3.0292802015940348
975,2.9239393711090087
990,2.8181957562764484
1005,3.0267051378885905
1020,3.12864309946696
1035,3.0427727381388348
1050,2.670916684468587
1065,2.6592342058817544
1080,2.7470571994781494
1095,2.7390209833780923
1110,2.7181509176890057
1125,2.5917797883351645
1140,2.3795660495758058
1155,2.6771768887837726
1170,2.3045265038808185
1185,2.6563495635986327
1200,2.905911747614543
1215,2.446544806162516
1230,2.663616895675659
1245,2.7334675629933676
1260,2.4153102238972983
1275,2.357079839706421
1290,2.380955950419108
1305,2.01012978553772
1320,2.622261476516724
1335,2.5839486598968504
1350,2.794522762298584
1365,2.1268123626708983
1380,2.5819855531056723
1395,2.4663649717966716
1410,2.7087586879730225
1425,2.4198639233907064
1440,2.3905241171518963
1455,2.5198137124379474
1470,2.2623364607493084
1485,2.5015493710835774
1500,2.8710062503814697
1515,2.1058950583140055
1530,2.2787574768066405
1545,2.1002888520558676
1560,2.003799231847127
1575,2.1128148396809894
1590,2.2228050867716473
1605,2.1355852762858074
1620,2.0781224966049194
1635,1.9508042891820272
1650,1.5524218956629434
1665,2.552488422393799
1680,2.628241268793742
1695,2.1103734493255617
1710,2.2446431318918862
1725,2.251878754297892
1740,1.9611129442850748
1755,2.1467653274536134
1770,2.0611732959747315
1785,1.7472919623057048
1800,2.3501906394958496
1815,1.786086614926656
1830,2.0977251052856447
1845,2.405218267440796
1860,1.9397319714228312
1875,2.4180404980977377
1890,1.6967395385106405
1905,1.9168160200119018
1920,1.4583462079366047
1935,1.660460368792216
1950,2.1361179828643797
1965,1.885667324066162
1980,1.842111889521281
1995,1.512744140625
2010,1.866407608985901
2025,1.823182233174642
2040,1.9224428494771322
2055,2.166242329279582
2070,2.0821218808492024
2085,1.6974272886912027
2100,1.911905550956726
2115,2.2470023314158123
2130,1.7971169710159303
2145,1.6557860692342123
2160,1.9128231843312582
2175,2.0523393074671428
2190,1.6312787771224975
2205,2.0027926365534463
2220,2.2403931617736816
2235,1.7683948834737142
2250,2.1353861172993978
2265,1.712290596961975
2280,1.1550362745920817
2295,1.3554318348566692
2310,1.6166274627049764
2325,1.5185936450958253
2340,1.996844188372294
2355,1.6342491388320923
2370,1.7523651599884034
2385,1.6696096897125243
2400,1.9912678241729735
2415,1.5716895898183187
2430,1.6482198158899943
2445,1.7075770298639934
2460,1.9221392631530763
2475,1.468888759613037
2490,1.5472530841827392
2505,2.0753907044728597
2520,1.7273451805114746
2535,1.7098892132441204
2550,2.108226219813029
2565,1.5030419826507568
2580,1.4377366622289023
2595,1.7622126340866089
2610,1.9067819992701212
2625,1.7358713308970133
2640,1.7635358492533366
2655,1.634891645113627
2670,1.776006857554118
2685,1.8764132817586263
2700,1.9541837135950724
2715,1.9734318017959596
2730,1.9245097557703654
2745,2.02827672958374
2760,1.4891816218694052
2775,1.7936629931131998
2790,1.5685473759969075
2805,1.4078983068466187
2820,1.4270430167516073
2835,1.578123943010966
2850,1.217382272084554
2865,1.899800435702006
2880,1.5340240240097045
2895,1.5117453893025716
2910,1.9373714923858643
2925,1.7095141410827637
2940,2.372293170293172
2955,1.1054267803827922
2970,1.401946528752645
2985,1.5780659119288127
3000,1.7105884949366252
3015,1.2632225275039672
3030,1.4511260350545248
3045,1.318636663754781
3060,1.8230414072672525
3075,1.127218739191691
3090,1.2020194371541342
3105,1.3863524039586386
3120,1.361033058166504
3135,1.9175002018610636
3150,1.630313515663147
3165,1.5193668206532795
3180,1.8683561007181804
3195,1.6130247831344604
3210,1.5604657093683878
3225,1.0123657703399658
3240,1.838692593574524
3255,1.932065486907959
3270,1.6835784196853638
3285,1.3072035710016887
3300,0.910536015033722
3315,1.5795110623041788
3330,1.0530879298845928
3345,2.2448156674702964
3360,2.0126946846644085
3375,1.6027272860209147
3390,1.6618269681930542
3405,1.7079524676005045
3420,1.5452301899592082
3435,1.113926386833191
3450,1.9789247830708823
3465,1.4246374686559042
3480,1.2559638182322184
3495,1.965287415186564
3510,1.2775829712549844
3525,1.8319840987523397
3540,1.9080171744028727
3555,1.5264068603515626
3570,1.62503023147583
3585,1.7455689668655396
3600,1.2839126189549763
3615,1.4660425821940104
3630,1.8782307227452597
3645,1.1537519613901774
3660,1.0612991809844972
3675,1.3259553114573162
3690,0.9977755188941956
3705,1.7146748701731365
3720,1.4934094349543254
3735,1.4532365878423055
3750,1.5422247330347696
3765,1.3015682140986125
3780,1.5468555768330892
3795,1.6818651994069418
3810,2.0006596008936564
3825,1.5123915036519369
3840,1.2556346734364827
3855,1.07931543191274
3870,1.3409221172332764
3885,1.3156680425008138
3900,1.3240992466608683
3915,1.5199612061182657
3930,1.2635112603505452
3945,1.3111401557922364
3960,1.3815923611323038
3975,1.5262081066767375
3990,1.6826773802439372
4005,1.2852694114049277
4020,1.4059889793395997
4035,1.461481753985087
4050,1.9910830895105998
4065,1.8838908751805623
4080,1.3892470359802247
4095,1.173400600751241
4110,1.295440713564555
4125,1.1477618535359702
4140,0.9743995070457458
4155,1.5420677264531453
4170,1.6065742254257203
4185,1.7743054310480753
4200,1.3753462553024292
4215,1.6418623606363931
4230,1.4238524198532105
4245,1.0731550216674806
4260,1.450241486231486
4275,1.1140132268269858
4290,1.730714170138041
4305,1.3881539742151896
4320,1.4518072764078775
4335,1.498882563908895
4350,1.1583022356033326
4365,1.9135816415150961
4380,1.337036140759786
4395,1.3354814132054647
4410,1.6602855523427327
4425,1.145212999979655
4440,0.9513738473256429
4455,1.1472506999969483
4470,1.167587192853292
4485,1.3781543095906577
4500,1.3871649583180745
4515,1.6521682500839234
4530,1.621535301208496
4545,1.6172903935114542
4560,1.4484611908594767
4575,1.0707732439041138
4590,1.6751827239990233
4605,1.2401150782903037
4620,0.9613475680351258
4635,1.4813108046849568
4650,1.8389252026875813
4665,1.7723231792449952
4680,0.8646609067916871
4695,1.3356393416722616
4710,1.4721220175425211
4725,0.9979119539260864
4740,1.043787165482839
4755,1.0528022448221843
4770,1.3539952675501505
4785,1.6264245907465618
4800,1.6002730051676433
4815,1.5576481580734254
4830,1.5987430175145467
4845,1.4416437069574992
4860,1.5121431430180867
4875,1.6202677726745605
4890,1.5474903583526611
4905,1.2514057238896688
4920,1.345108985900879
4935,1.601669446627299
4950,1.336114772160848
4965,1.5850466966629029
4980,1.6665549834569295
4995,1.6947673002878825
5010,1.8155593951543172
5025,1.536100188891093
5040,1.0160932898521424
5055,1.4096716483434042
5070,1.9551809867223104
5085,1.5480287154515584
5100,1.6865391333897908
5115,1.5224578777949016
5130,1.1812535603841146
5145,1.3691615104675292
5160,2.509144401550293
5175,1.306952142715454
5190,1.5737861076990762
5205,1.3250872850418092
5220,1.5566503206888835
5235,1.4178127288818358
5250,1.3038057883580525
5265,1.468501353263855
5280,1.3460536400477092
5295,1.326836395263672
5310,1.7553927739461264
5325,1.6412640968958536
5340,1.4800698359807332
5355,1.3707839250564575
5370,1.550964641571045
5385,1.6671124935150146
5400,1.5116996844609578
5415,1.733226768175761
5430,1.3604574044545492
5445,1.2847999016443887
5460,1.2904869238535563
5475,1.4376382986704508
5490,1.3676894187927247
5505,0.9887110908826192
5520,1.4404820601145427
5535,1.5557157834370932
5550,0.9931259830792745
5565,1.2680065234502156
5580,1.4101852893829345
5595,1.2899352788925171
5610,1.2500068108240763
5625,1.349897074699402
5640,1.14345277150472
5655,1.0101649641990662
5670,1.5117969115575154
5685,1.3145959695180258
5700,1.4143596013387045
5715,1.303214677174886
5730,1.3329286654790242
5745,1.0688809712727865
5760,1.2887407938639324
5775,1.380296564102173
5790,0.8517235239346822
5805,1.1955430428187053
5820,1.4534960349400838
5835,1.1554193099339802
5850,0.9784724593162537
5865,1.3640206019083658
5880,1.7826512257258098
5895,1.7215841293334961
5910,1.154503099123637
5925,1.5527560472488404
5940,1.154956579208374
5955,1.6555567502975463
5970,1.137209423383077
5985,1.259588321050008
6000,1.3908364613850912
6015,1.9319699207941692
6030,1.1307571411132813
