training_steps,loss
0,7.73588969608148
15,-0.49068779945373536
30,-0.3098310850560665
45,-0.11471326996882757
60,-0.5823319395383199
75,-0.5491110463937123
90,-0.4413940409819285
105,0.06672371948758761
120,0.39110996524492897
135,0.04058158149321874
150,4.140156439940134
165,29.916434277345736
180,0.7681026021639507
195,0.4364689369996389
210,2.019018030166626
225,0.2664634128411611
240,2.340510114034017
255,2.1417232672373454
270,2.2126847902933755
285,2.645245885848999
300,1.9666022300720214
315,2.219571765263875
330,2.7563346068064374
345,1.998768424987793
360,2.6204004446665445
375,2.5620030721028644
390,2.1798664728800454
405,2.5464539845784504
420,2.801110855738322
435,2.9112797419230145
450,2.308248933156331
465,3.025886233647664
480,2.323408365249634
495,3.342036485671997
510,3.5473520437876385
525,3.1667882283528646
540,3.151205635070801
555,3.024511782328288
570,3.332981252670288
585,3.160621960957845
600,3.0101860046386717
615,3.0365046501159667
630,2.9730594317118326
645,2.858356746037801
660,3.173606046040853
675,3.2251497745513915
690,2.929633887608846
705,3.2053011576334636
720,2.7456908384958902
735,2.895975637435913
750,2.8944149176279703
765,3.1055260499318442
780,2.590506347020467
795,2.941555722554525
810,3.192701244354248
825,2.7362499237060547
840,2.813264322280884
855,2.627613099416097
870,2.6089621861775716
885,5.096056938171387
900,3.2793988545735675
915,8.021465587615968
930,7.0775859196980795
945,6.390672206878662
960,17.594654909769694
975,6.353157122929891
990,11.756566127141317
1005,3555.520815865199
1020,3.862180757522583
1035,7.144085677464803
1050,10.154538774490357
1065,8.948935747146606
1080,4.490407625834147
1095,3.853663698832194
1110,11.964336570103963
1125,36.52012502352397
1140,3.2135290145874023
1155,2.7523462136586505
1170,2.8730762163798014
1185,3.3082810560862224
1200,2.651364247004191
1215,2.6750487009684245
1230,3.1835705439249673
1245,3.0277708530426026
1260,2.70732897122701
1275,2.5688082536061603
1290,2.4072668075561525
1305,2.608963950475057
1320,2.7980518976847333
1335,2.450726938247681
1350,2.396263329188029
1365,2.5149747371673583
1380,2.933769194285075
1395,2.6941573937733967
1410,2.9670204321543374
1425,2.582203578948975
1440,2.4905627886454265
1455,2.7811470190684
1470,2.61853666305542
1485,2.3450400988260904
1500,0.8944000840187073
1515,1.2058553536732992
1530,2.4807546933492026
1545,2.076795784632365
1560,2.2910687923431396
