training_steps,loss
0,0.43024368149538833
15,0.3196420967578888
30,0.31203725884358086
45,0.06142914990584056
60,0.050056601191560426
75,0.006408870220184326
90,0.0501581617941459
105,0.04927490018308163
120,0.5053625563780467
135,0.49619393348693847
150,0.15371002107858658
165,0.22432006597518922
180,1.654882550239563
195,1.826286784807841
210,0.0004951861997445424
225,1.3820451736450194
240,2.3820013364156085
255,1.3600453376770019
270,2.3231083869934084
285,1.6815444866816203
300,1.1922810077667236
315,2.148736667633057
330,2.817771816253662
345,3.0889864762624106
360,2.449286460876465
375,2.101950836181641
390,6.710595798492432
405,4.244961881637574
420,668.7961874485015
435,105.38866360982259
450,47.64274541536967
465,8.272998698552449
480,8.272117471694946
495,4.843932024637858
510,3.0956695397694904
525,3.139277617136637
540,3.000583044687907
555,1507.8030053774517
570,2.2508777300516765
585,2.4007315317789715
600,9.85179656346639
615,4688.879839754105
630,4.566161346435547
645,3.3646320660909015
660,2.8499932607014973
675,2.9017014503479004
690,2.602042484283447
705,8.156966161727905
720,8.126767539978028
735,5533.41513859431
750,6.239239772160848
765,8.375336662928264
780,2.6417250951131184
795,3.107163365681966
810,2.8109065373738606
825,2.7550804138183596
840,2.838597631454468
855,2.855339686075846
870,3.0553843498229982
885,2.5990739981333415
900,2.7262760321299235
915,2.4562841574350993
930,2.908633899688721
945,3.034392261505127
960,2.732442347208659
975,2.707425816853841
990,2.4561586062113445
1005,2.7843760808308917
1020,3.7057315667470294
1035,2.8668317159016925
1050,2.740691630045573
1065,2.949052921930949
1080,2.9143078645070393
1095,2.8073487440745035
1110,2.589791218439738
1125,2.9002146244049074
1140,2.518958743413289
1155,2.824736754099528
1170,2.708745749791463
1185,2.5858267625172933
1200,2.8496891498565673
1215,2.557348346710205
1230,2.6221925735473635
1245,2.5444398880004884
1260,3.1628655115763347
1275,2.2141289710998535
1290,2.489097023010254
1305,2.7116332213083902
1320,2.4171548525492352
1335,2.547195816040039
1350,2.8773003419240317
1365,2.759879461924235
1380,2.707534154256185
1395,2.602592658996582
1410,2.607702875137329
1425,2.4101903597513834
1440,2.1410747210184735
1455,2.5650870323181154
1470,2.391179164250692
1485,2.842176628112793
1500,2.658413807551066
1515,2.467717472712199
1530,2.662436676025391
1545,2.1497005303700765
1560,2.300077692667643
1575,2.664054759343465
1590,2.4008851528167723
1605,2.339722204208374
1620,2.264969762166341
1635,2.6263976256052652
1650,2.50494221051534
1665,2.565846316019694
1680,1.9929791609446208
1695,2.123173475265503
1710,2.3372281551361085
1725,1.9861607392628988
1740,2.3670901457468667
1755,2.3854917367299397
1770,1.9220323006312052
1785,2.314247639973958
1800,2.3543193181355795
1815,1.8656428416570028
1830,2.5790946165720623
1845,2.177722517649333
1860,2.3721984068552655
1875,2.0079229831695558
1890,1.751452382405599
1905,2.1779449144999186
1920,2.1379291375478107
1935,2.0218743880589805
1950,1.8481256326039632
1965,2.218881305058797
1980,2.2855638821919757
1995,2.14215251604716
2010,2.449713706970215
2025,2.221133899688721
2040,1.947780688603719
2055,2.062566630045573
2070,2.398983939488729
2085,2.217786439259847
2100,2.615436379114787
2115,2.3412668704986572
2130,1.9597287734349569
2145,2.3799325307210286
2160,1.7198479731877645
2175,2.017132218678792
2190,1.82163671652476
2205,1.9683321317036946
2220,2.4850594838460287
2235,2.280135186513265
2250,2.2940275351206463
2265,2.054863754908244
2280,2.2449331601460774
2295,2.3996803601582846
2310,2.2134323279062906
2325,1.8074541489283245
2340,2.519454558690389
2355,1.848696200052897
2370,1.7310190280278523
2385,1.8516753514607747
2400,2.4176345189412434
2415,2.1453887939453127
2430,2.12377659479777
2445,1.9625454028447469
2460,2.124195925394694
2475,1.9477538903554281
2490,1.7837019364039104
2505,2.082818047205607
2520,1.801396401723226
2535,1.964962649345398
2550,1.6967227935791016
2565,2.4123738924662272
2580,2.248410224914551
2595,2.001368014017741
2610,2.0358367999394735
2625,1.9871303955713908
2640,1.8125216643015543
2655,1.9264790852864584
2670,1.4557000875473023
2685,2.061560042699178
2700,2.1437785466512045
2715,2.1326921621958417
2730,2.1666380564371743
2745,2.033368794123332
2760,2.137029759089152
2775,1.8074103275934854
2790,2.2192843278249104
2805,1.8215821186701457
2820,1.8078010082244873
2835,2.0549100557963054
2850,1.8635246992111205
2865,1.805055570602417
2880,1.9602543830871582
2895,1.9402040004730225
2910,2.102467997868856
2925,2.11081813176473
2940,2.01219158967336
2955,1.7626956303914387
2970,2.071509424845378
2985,1.5691574255625407
3000,2.678602091471354
