training_steps,loss
0,6.3468357215325035
15,-0.10131598512331645
30,-0.3261826753616333
45,8.199600901827216
60,-0.1869284313172102
75,2.445170601209005
90,-0.40505291024843854
105,-0.2867826749881109
120,-0.3052474657694499
135,-0.3855150898297628
150,0.08085553497076034
165,0.899368683497111
180,-0.4182997887333234
195,1.8307380040486654
210,0.342114786307017
225,1.9146732012430827
240,1.2897632837295532
255,0.9046816070874532
270,1.9688729921976724
285,2.2642263571421304
300,2.6886263052622477
315,2.0476109822591146
330,2.3327809810638427
345,3.080570443471273
360,2.1085192998250326
375,2.8605916500091553
390,2.2134946028391522
405,2.7502897421518964
420,2.5809691588083905
435,2.4723418235778807
450,3.5255362510681154
465,3.2917624950408935
480,1.669744578997294
495,3.1510780652364097
510,3.1973540782928467
525,2.212282435099284
540,2.2513778368632
555,3.28205992380778
570,2.682506561279297
585,2.831024980545044
600,2.6650836944580076
615,2.5496966520945232
630,3.181370496749878
645,3.2004857063293457
660,2.569404665629069
675,2.630323314666748
690,3.010245847702026
705,2.571267525355021
720,2.1115265051523844
735,2.8989970048268634
750,2.3573378880818683
765,3.0293304920196533
780,2.5157328446706138
795,2.841346343358358
810,2.904898420969645
825,2.616219981511434
840,2.2793369770050047
855,2.376573578516642
870,2.5914889494578044
885,2.196076520284017
900,2.450081984202067
915,2.5905503273010253
930,2.654513724644979
945,2.731254720687866
960,2.2578251361846924
975,2.327703332901001
990,2.4384862581888833
1005,2.286876614888509
1020,2.0517035325368247
1035,2.4777299563090005
1050,2.3535797278086346
1065,2.274319140116374
1080,2.727044041951497
1095,2.1607789516448976
1110,2.493093792597453
1125,2.338212521870931
1140,2.4222935517628987
1155,2.3325184027353925
1170,2.146178976694743
1185,2.46225430170695
1200,2.061406222979228
1215,2.428417507807414
1230,2.167476256688436
1245,2.4459015051523845
1260,2.0627253532409666
1275,2.3454765955607098
1290,2.1378041744232177
1305,2.370809777577718
1320,2.682909297943115
1335,2.5812180519104
1350,2.076809295018514
1365,1.9348401467005412
1380,2.0995927810668946
1395,2.2964999516805014
1410,2.1469975153605145
1425,1.968714753786723
1440,2.4475006262461343
1455,2.3478416442871093
1470,2.1360036532084146
1485,2.2141993840535483
1500,1.9840919891993205
1515,2.446560255686442
1530,2.462934223810832
1545,2.352720324198405
1560,1.8382632652918498
1575,2.2479363600413005
1590,2.4622506618499758
1605,2.4215212504069012
1620,2.480728753407796
1635,2.0377376874287925
1650,2.0636290550231933
1665,2.608121919631958
1680,2.761626466115316
1695,2.3354505062103272
1710,1.7354495684305826
1725,2.7443081855773928
1740,2.2674076716105143
1755,2.096168311436971
1770,1.8087809562683106
1785,2.2907567024230957
1800,2.0077406565348306
1815,1.963139263788859
1830,2.1337610403696696
1845,2.2841582616170246
1860,2.319041347503662
1875,2.385847743352254
1890,2.242872714996338
1905,1.9842108011245727
1920,2.180514097213745
1935,1.909248455365499
1950,2.4006832122802733
1965,2.2305062929789226
1980,2.076028855641683
1995,1.9238619724909465
2010,2.143011967341105
2025,1.8868046283721924
2040,2.1141953150431316
2055,2.115277655919393
2070,1.977885325749715
2085,1.8390840848286947
2100,2.3321574846903483
2115,1.9499876101811726
2130,1.6992974519729613
2145,2.1682441234588623
2160,1.7918613274892172
2175,2.0877979437510175
2190,1.8884760856628418
2205,2.149518839518229
2220,2.1841652393341064
2235,1.8091469208399455
2250,2.034067392349243
2265,2.1551500956217446
2280,2.282522265116374
2295,1.8262808243433635
2310,1.898986275990804
2325,1.7642807960510254
2340,1.693045155207316
2355,2.231312386194865
2370,2.719305070241292
2385,2.178067684173584
2400,2.094263219833374
2415,2.4975504080454507
2430,1.9617180903752645
2445,1.9567577838897705
2460,1.990845521291097
2475,1.7803129116694132
2490,1.9149419705073039
2505,1.7349419275919595
2520,2.2935378233591717
2535,2.274137830734253
2550,1.8671851317087809
2565,1.8297900358835857
2580,2.367790174484253
2595,2.1985726992289227
2610,2.016298222541809
2625,2.5016684532165527
2640,2.5816727956136067
2655,2.3881925423940022
2670,1.9846854289372762
2685,2.040579072634379
2700,1.898248521486918
2715,1.7736946980158488
2730,1.9177292744318644
2745,2.0345812241236367
2760,2.4228028615315753
2775,2.1119959672292072
2790,1.631588387489319
2805,2.3039761861165364
2820,1.7013564109802246
2835,1.3650052150090535
2850,1.4251560688018798
2865,2.3513790289560954
2880,2.192225980758667
2895,2.177447207768758
2910,2.0041080315907798
2925,1.643214217821757
2940,1.6416830539703369
2955,2.1499361832936605
2970,2.1187788963317873
2985,1.9247159957885742
3000,2.2614999135335285
3015,2.042065080006917
3030,2.091585699717204
3045,1.7985827128092449
3060,2.0246941963831584
3075,2.446593936284383
3090,1.8288228432337443
3105,2.2016744295756023
3120,2.165205383300781
3135,1.92845565478007
3150,1.8870745499928792
3165,1.822650678952535
3180,1.7601985295613607
3195,1.9402995347976684
3210,2.1572979927062987
3225,2.297719399134318
3240,2.2008586565653485
