training_steps,loss
0,-0.3740755577882131
15,-0.3563425620396932
30,-0.24447873532772063
45,-0.25511974294980366
60,0.1253324826558431
75,-0.08817668954531352
90,0.2611562520265579
105,0.7037217497825623
120,0.3931885560353597
135,0.5469902873039245
150,5.707483450571696
165,5.511891428629557
180,2.5617470582326254
195,12.611804262797039
210,12.71474749247233
225,8.346880849202474
240,5.242356967926026
255,13.692146937052408
270,5.7329883257548016
285,14.0898224512736
300,15.787596575419109
315,12.87150764465332
330,15.795397186279297
345,13.425912602742512
360,20.08090680440267
375,19.575464502970377
390,17.57204360961914
405,9.943662897745769
420,11.442933781941731
435,13.990330950419109
450,14.37661075592041
465,14.90080140431722
480,10.246893628438313
495,10.378024609883626
510,14.340475273132324
525,12.731617418924968
540,14.245709101359049
555,11.530074501037598
570,11.781148910522461
585,11.148257446289062
600,10.50136661529541
615,10.604058647155762
630,11.47310593922933
645,10.638476689656576
660,9.905861981709798
675,11.784495035807291
690,8.488997268676759
705,9.954426701863607
720,9.878312301635741
735,11.725379371643067
750,9.004191017150879
765,8.775903574625652
780,8.93735548655192
795,9.062204488118489
810,7.737454223632812
825,9.916768582661946
840,6.584536107381185
855,7.624223264058431
870,8.742388280232747
885,9.397961044311524
900,7.790402253468831
915,9.865589078267416
930,8.6445982615153
945,7.858698940277099
960,8.34466101328532
975,8.888284873962402
990,7.218175570170085
1005,7.281044069925944
1020,8.093966865539551
1035,7.775596682230631
1050,7.480741755167643
1065,10.203613344828288
1080,7.357454522450765
1095,6.526175212860108
1110,7.839046446482341
1125,7.403164068857829
1140,7.370723565419515
1155,5.0733177185058596
1170,7.154288578033447
1185,4.887987200419108
1200,6.420515251159668
1215,7.829602273305257
1230,7.059290536244711
1245,7.208783721923828
1260,7.763058217366536
1275,7.815385977427165
1290,6.7650221188863116
1305,5.642250887552897
1320,6.590436935424805
1335,5.869857438405355
1350,8.55538730621338
1365,7.8971501668294275
1380,6.368140761057536
1395,8.910222816467286
1410,8.089145278930664
1425,7.253156407674154
1440,5.995040925343831
1455,5.979128964742025
1470,5.834255441029867
1485,3.6215454578399657
1500,9.102291615804036
1515,5.068939431508382
1530,5.971811326344808
1545,7.994210211435954
1560,8.193295351664226
1575,6.122849082946777
1590,4.569582112630209
1605,3.105346616109212
1620,6.86654109954834
1635,5.262845993041992
1650,8.93199348449707
1665,8.388657315572102
1680,4.945048364003499
1695,3.946691099802653
1710,6.424244181315104
1725,6.70785706837972
1740,7.902793629964193
1755,3.855152479807536
1770,4.253241189320883
1785,5.472783629099528
1800,6.480169677734375
1815,8.347075907389323
1830,7.292215983072917
1845,5.440507411956787
1860,6.587295977274577
1875,7.664711411794027
1890,6.764343484242757
1905,5.692870140075684
1920,6.319482866923014
1935,5.957710806528727
1950,7.037887763977051
1965,8.877228101094564
1980,6.703543090820313
1995,4.9068552652994795
2010,5.208701006571451
2025,4.625828138987223
2040,4.951438140869141
2055,6.663707478841146
2070,8.360813522338868
2085,6.569125111897787
2100,6.287818686167399
2115,7.063784154256185
2130,4.873830763498942
2145,5.490480740865071
2160,4.800799592336019
2175,6.418354415893555
2190,4.769586277008057
2205,4.505671946207682
2220,6.645852788289388
2235,4.099219274520874
2250,5.580163256327311
2265,5.518247922261556
2280,6.471167818705241
2295,4.458585453033447
2310,8.301903343200683
2325,8.564843432108562
2340,4.343236319224039
2355,4.868209044138591
2370,7.518195883433024
2385,5.438479073842367
2400,5.217884985605876
2415,7.34674711227417
2430,5.051039091746012
2445,4.965829340616862
2460,6.066740036010742
2475,4.346357758839925
2490,5.081931686401367
2505,4.697070789337158
2520,4.7566651980082195
2535,3.7043723265329995
2550,3.9587944666544597
2565,3.3024569829305013
2580,2.119373353322347
2595,7.939107100168864
2610,3.9891110102335614
2625,3.4424569606781006
2640,3.4341103712717693
2655,3.5224770228068034
2670,4.760455195109049
2685,3.7609654585520427
2700,3.4303402582804363
2715,4.374299748738607
