training_steps,loss
0,-0.11761087775230408
15,-0.26036124030749
30,0.07458520829677581
45,-0.1746554672718048
60,0.06199020942052205
75,0.12236629823843638
90,0.3034897287686666
105,0.1927294909954071
120,0.151898992061615
135,0.4262603302796682
150,0.28408100803693137
165,0.2676685114701589
180,0.3480909566084544
195,0.3548840800921122
210,0.39962180654207863
225,2.734472640355428
240,9.175194613138835
255,5.1413095156351725
270,8.812996927897135
285,4.439499441782633
300,12.309740893046062
315,8.697167523701985
330,5.8261890093485516
345,14.725820732116699
360,14.904986317952474
375,10.505435434977214
390,4.749790859222412
405,3.7953720887502036
420,10.331231435139975
435,7.924255975087484
450,14.169425900777181
465,14.657402229309081
480,8.146070289611817
495,12.468729972839355
510,6.692677720387777
525,14.43817933400472
540,11.935068893432618
555,9.383375422159832
570,13.687071228027344
585,14.91084721883138
600,13.10336316426595
615,13.995383071899415
630,12.296349652608235
645,10.729726727803548
660,11.354976908365886
675,12.738163185119628
690,10.095197868347167
705,11.911139806111654
720,13.968780771891277
735,13.332328796386719
750,10.582934061686197
765,10.542785135904948
780,11.3323392868042
795,13.056282997131348
810,11.263527043660481
825,14.002369626363118
840,9.265819994608561
855,9.338646189371746
870,10.015470886230469
885,10.766895167032878
900,10.454559580485027
915,10.833484586079916
930,8.953892008463542
945,8.29186191558838
960,8.612756029764812
975,9.40541025797526
990,9.975775464375813
1005,8.852585919698079
1020,8.716567548116048
1035,9.926526896158855
1050,10.424527231852213
1065,9.58894583384196
1080,9.67922134399414
1095,8.546972783406575
1110,10.404677772521973
1125,8.689352544148763
1140,10.047397804260253
1155,9.694506072998047
1170,10.034315172831217
1185,10.946820386250813
1200,9.803838157653809
1215,8.23404401143392
1230,8.071238072713216
1245,9.3921111424764
1260,9.910495058695476
1275,7.644213517506917
1290,8.506836891174316
1305,8.132420539855957
1320,10.448072306315105
1335,10.507819684346517
1350,9.7198117574056
1365,7.3575870831807455
1380,7.5148717880249025
1395,9.312582397460938
1410,9.771492004394531
1425,8.033279863993327
1440,11.645811653137207
1455,10.362192471822103
